mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31.31670379638672,2.006914852476333,0.005812406539916992,0.0004045452839892963,relu,100,adaptive,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8410757946210269,0.8291666666666667,0.8334036271615353,0.839496139780577,0.838682784493539,0.836365002544669,0.004426137799744574,67
57.18773398399353,3.7512647809567494,0.006812620162963867,0.0007510773075652661,relu,100,adaptive,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8450140168201842,0.8491710473109584,0.8498583569405099,0.8501827040194885,0.8571428571428571,0.8502737964467995,0.003905028041819386,22
12.243920755386352,0.22504178523991628,0.013610458374023438,0.009648528635591779,relu,100,adaptive,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8424821002386634,0.8232323232323232,0.8413903316020775,0.8363192182410424,0.8378825475599669,0.8362613041748146,0.006890447802144414,70
30.621816205978394,2.0748440790886242,0.0060046672821044925,1.2119545962466082e-06,relu,100,adaptive,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8527878058563979,0.8327075511055486,0.840201850294365,0.8504446240905417,0.8489148580968281,0.8450113378887363,0.0074799179560250785,34
33.511471605300905,4.450995670291152,0.005800104141235352,0.0003996268245899675,relu,100,adaptive,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 100, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8514376996805112,0.8352201257861636,0.8496677740863787,0.8504446240905417,0.8567990373044525,0.8487138521896096,0.007194105282857857,28
17.96279945373535,1.4590020359470002,0.00800633430480957,1.1792444186896996e-05,relu,200,constant,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8302354399008675,0.8330592105263158,0.8364093959731543,0.8257261410788381,0.8298926507018992,0.8310645676362152,0.003552616793895586,100
44.89058890342712,2.693280559578061,0.009796047210693359,0.00039460130572979604,relu,200,constant,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8489148580968281,0.8471259682022014,0.8544917756221003,0.855973813420622,0.8540322580645161,0.8521077346812536,0.003445184012923955,19
91.92348194122314,27.148952306086045,0.013009214401245117,0.0016753360393317656,relu,200,constant,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8551324503311258,0.8471259682022014,0.8588907014681892,0.8599752168525403,0.8634505314799673,0.8569149736668049,0.005567479179277965,7
19.55732388496399,3.9918070135668775,0.008020877838134766,6.8555188508322304e-06,relu,200,constant,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8504132231404958,0.8557614826752619,0.8626677190213102,0.8515248796147673,0.8488278092158448,0.853839022733536,0.004976853474134215,10
42.16663298606873,5.320469856777173,0.01040802001953125,0.0004895125497425525,relu,200,constant,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8611111111111112,0.8634868421052632,0.8566680515164105,0.8666127728375101,0.8725146198830409,0.8640786794906672,0.005322797383803658,4
44.38922095298767,5.206563990492646,0.010811614990234374,0.0007499179556803878,relu,200,constant,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8611111111111112,0.8634868421052632,0.8601973684210527,0.868421052631579,0.8725146198830409,0.8651461988304094,0.004659283556346226,1
18.208570146560668,1.6443073543424636,0.00880274772644043,0.001170179581391903,relu,200,invscaling,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8302354399008675,0.8330592105263158,0.8364093959731543,0.8257261410788381,0.8298926507018992,0.8310645676362152,0.003552616793895586,100
45.07330899238586,2.8210739703598136,0.0100067138671875,1.488159802849506e-06,relu,200,invscaling,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8489148580968281,0.8471259682022014,0.8544917756221003,0.855973813420622,0.8540322580645161,0.8521077346812536,0.003445184012923955,19
61.839648723602295,13.214916815349657,0.011211252212524414,0.0011625423559714666,relu,200,invscaling,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8551324503311258,0.8471259682022014,0.8588907014681892,0.8599752168525403,0.8634505314799673,0.8569149736668049,0.005567479179277965,7
18.898058271408082,1.0990534818206887,0.01081538200378418,0.005601173549733945,relu,200,invscaling,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8504132231404958,0.8557614826752619,0.8626677190213102,0.8515248796147673,0.8488278092158448,0.853839022733536,0.004976853474134215,10
41.84421544075012,5.187725229918188,0.010806894302368164,0.0007435335217269737,relu,200,invscaling,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8611111111111112,0.8634868421052632,0.8566680515164105,0.8666127728375101,0.8725146198830409,0.8640786794906672,0.005322797383803658,4
45.02507381439209,7.519118974722916,0.011811208724975587,0.002638156793329392,relu,200,invscaling,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8611111111111112,0.8634868421052632,0.8601973684210527,0.868421052631579,0.8725146198830409,0.8651461988304094,0.004659283556346226,1
17.88795084953308,0.5359216517893534,0.008000707626342774,6.688650415458289e-06,relu,200,adaptive,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8302354399008675,0.8330592105263158,0.8364093959731543,0.8257261410788381,0.8298926507018992,0.8310645676362152,0.003552616793895586,100
45.353107357025145,1.9348730878834142,0.009409904479980469,0.0004941007019174678,relu,200,adaptive,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8489148580968281,0.8471259682022014,0.8544917756221003,0.855973813420622,0.8540322580645161,0.8521077346812536,0.003445184012923955,19
62.107257747650145,12.504057605623244,0.011800432205200195,0.002633687466959527,relu,200,adaptive,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8551324503311258,0.8471259682022014,0.8588907014681892,0.8599752168525403,0.8634505314799673,0.8569149736668049,0.005567479179277965,7
19.210696077346803,2.649140342237701,0.008401107788085938,0.0008035261378359147,relu,200,adaptive,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8504132231404958,0.8557614826752619,0.8626677190213102,0.8515248796147673,0.8488278092158448,0.853839022733536,0.004976853474134215,10
43.88205943107605,6.268612136105218,0.012809658050537109,0.0027162929737470226,relu,200,adaptive,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8611111111111112,0.8634868421052632,0.8566680515164105,0.8666127728375101,0.8725146198830409,0.8640786794906672,0.005322797383803658,4
44.608580493927,7.575686455864758,0.010611391067504883,0.0010225601210413196,relu,200,adaptive,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': 200, 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8611111111111112,0.8634868421052632,0.8601973684210527,0.868421052631579,0.8725146198830409,0.8651461988304094,0.004659283556346226,1
8.700204372406006,0.11504810996293831,0.004203224182128906,0.00040035253482071254,relu,"(36, 18, 3)",constant,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8303858520900321,0.8193384223918575,0.8343659644774887,0.8317460317460318,0.8156565656565656,0.8262985672723951,0.007391339245172857,109
15.143191242218018,1.7301472321625595,0.004403209686279297,0.0004903883517744359,relu,"(36, 18, 3)",constant,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8427468508736287,0.8352272727272727,0.8381180223285486,0.8387096774193549,0.8316263826300696,0.8372856411957749,0.00370970718325266,55
15.616739273071289,1.9326740076192985,0.004599094390869141,0.00048719152746276063,relu,"(36, 18, 3)",constant,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8427468508736287,0.8352272727272727,0.8381180223285486,0.8387096774193549,0.8316263826300696,0.8372856411957749,0.00370970718325266,55
8.461020946502686,0.30876542636545057,0.004606294631958008,0.0004942558123707451,relu,"(36, 18, 3)",constant,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8401456900040469,0.8431061806656102,0.8359659781287971,0.8317870108914885,0.8223175965665236,0.8346644912512933,0.007262578462297652,94
10.913978242874146,2.182850992346775,0.004603004455566407,0.0004906411670062158,relu,"(36, 18, 3)",constant,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8329862557267805,0.8259414225941423,0.8359659781287971,0.8395568321707017,0.8443708609271523,0.8357642699095148,0.006208112689637282,82
11.129524564743042,2.1303354109622923,0.013013124465942383,0.012188333525521554,relu,"(36, 18, 3)",constant,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8329862557267805,0.8259414225941423,0.8359659781287971,0.8395568321707017,0.8443708609271523,0.8357642699095148,0.006208112689637282,82
8.580316495895385,0.07062208743268861,0.004600143432617188,0.00048745947189501296,relu,"(36, 18, 3)",invscaling,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8303858520900321,0.8193384223918575,0.8343659644774887,0.8317460317460318,0.8156565656565656,0.8262985672723951,0.007391339245172857,109
15.182222843170166,1.680986547383377,0.007604837417602539,0.005716836719843265,relu,"(36, 18, 3)",invscaling,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8427468508736287,0.8352272727272727,0.8381180223285486,0.8387096774193549,0.8316263826300696,0.8372856411957749,0.00370970718325266,55
15.57449460029602,2.008730785935293,0.01060791015625,0.013209366816797342,relu,"(36, 18, 3)",invscaling,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8427468508736287,0.8352272727272727,0.8381180223285486,0.8387096774193549,0.8316263826300696,0.8372856411957749,0.00370970718325266,55
8.456224393844604,0.37102293818348325,0.004402685165405274,0.0004899408033267275,relu,"(36, 18, 3)",invscaling,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8401456900040469,0.8431061806656102,0.8359659781287971,0.8317870108914885,0.8223175965665236,0.8346644912512933,0.007262578462297652,94
11.159953927993774,2.0597272824818376,0.015210485458374024,0.013769849643214859,relu,"(36, 18, 3)",invscaling,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8329862557267805,0.8259414225941423,0.8359659781287971,0.8395568321707017,0.8443708609271523,0.8357642699095148,0.006208112689637282,82
10.971818733215333,2.12894479128377,0.016608810424804686,0.015247214614325481,relu,"(36, 18, 3)",invscaling,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8329862557267805,0.8259414225941423,0.8359659781287971,0.8395568321707017,0.8443708609271523,0.8357642699095148,0.006208112689637282,82
8.714807987213135,0.07347916108801779,0.004402971267700196,0.0004900964370135739,relu,"(36, 18, 3)",adaptive,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8303858520900321,0.8193384223918575,0.8343659644774887,0.8317460317460318,0.8156565656565656,0.8262985672723951,0.007391339245172857,109
15.566296672821045,1.5305451342377752,0.011404466629028321,0.013818363597214419,relu,"(36, 18, 3)",adaptive,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8427468508736287,0.8352272727272727,0.8381180223285486,0.8387096774193549,0.8316263826300696,0.8372856411957749,0.00370970718325266,55
15.190420436859132,1.6372547342450763,0.004407167434692383,0.0004874004255440179,relu,"(36, 18, 3)",adaptive,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8427468508736287,0.8352272727272727,0.8381180223285486,0.8387096774193549,0.8316263826300696,0.8372856411957749,0.00370970718325266,55
8.504457712173462,0.35588923244429077,0.011003875732421875,0.013516507834161261,relu,"(36, 18, 3)",adaptive,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8401456900040469,0.8431061806656102,0.8359659781287971,0.8317870108914885,0.8223175965665236,0.8346644912512933,0.007262578462297652,94
11.020254230499267,2.3296312188866644,0.004402685165405274,0.0004902323237633037,relu,"(36, 18, 3)",adaptive,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.8329862557267805,0.8259414225941423,0.8359659781287971,0.8395568321707017,0.8443708609271523,0.8357642699095148,0.006208112689637282,82
10.989426422119141,2.1836445096896737,0.007004928588867187,0.004003203019824102,relu,"(36, 18, 3)",adaptive,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18, 3), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.8329862557267805,0.8259414225941423,0.8359659781287971,0.8395568321707017,0.8443708609271523,0.8357642699095148,0.006208112689637282,82
7.776943254470825,0.11060268426453329,0.0054032325744628905,0.0013573379429547671,relu,"(36, 18)",constant,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8206635867282654,0.8175061932287366,0.8275862068965517,0.8179530201342282,0.8259783513738551,0.8219374716723274,0.004132112872379265,118
17.370578145980836,1.7513589308722428,0.004803848266601562,0.0011668255088366152,relu,"(36, 18)",constant,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8278173439463762,0.8309623430962343,0.8417564208782105,0.8351195383347073,0.8445678033306899,0.8360446899172436,0.006318903531673469,73
17.162230491638184,1.6232872985842415,0.01580977439880371,0.01362390292498821,relu,"(36, 18)",constant,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'constant', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8278173439463762,0.8309623430962343,0.8417564208782105,0.8351195383347073,0.8438511326860841,0.8359013557883225,0.00612922625288255,76
7.755123615264893,0.223797560158292,0.004603672027587891,0.0004897271620976252,relu,"(36, 18)",constant,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8310948310948311,0.8300461603021402,0.833616298811545,0.8212765957446808,0.8337552742616033,0.8299578320429601,0.004570981927171908,103
12.140449285507202,1.1905179175544742,0.01360926628112793,0.013163282638453507,relu,"(36, 18)",constant,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.829045643153527,0.8234800838574423,0.8443163097199341,0.8511326860841424,0.8430458430458431,0.8382041131721778,0.010282255634749084,49
12.477488470077514,1.103111350781208,0.004803609848022461,0.0011670708378077688,relu,"(36, 18)",constant,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.829045643153527,0.8234800838574423,0.8443163097199341,0.8511326860841424,0.8430458430458431,0.8382041131721778,0.010282255634749084,49
7.641254472732544,0.1141623924045057,0.01040349006652832,0.011818821115292892,relu,"(36, 18)",invscaling,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8206635867282654,0.8175061932287366,0.8275862068965517,0.8179530201342282,0.8259783513738551,0.8219374716723274,0.004132112872379265,118
17.269904470443727,1.4461270065254879,0.012005281448364259,0.011893919763381427,relu,"(36, 18)",invscaling,0.0005,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 500, 'solver': 'adam'}",0.8278173439463762,0.8309623430962343,0.8417564208782105,0.8351195383347073,0.8445678033306899,0.8360446899172436,0.006318903531673469,73
17.169635009765624,1.7683178695620239,0.011207914352416993,0.01145215645052039,relu,"(36, 18)",invscaling,0.0005,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'invscaling', 'learning_rate_init': 0.0005, 'max_iter': 1000, 'solver': 'adam'}",0.8278173439463762,0.8309623430962343,0.8417564208782105,0.8351195383347073,0.8438511326860841,0.8359013557883225,0.00612922625288255,76
7.731503868103028,0.12514336513235502,0.009410429000854491,0.010312335220353653,relu,"(36, 18)",invscaling,0.001,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 200, 'solver': 'adam'}",0.8310948310948311,0.8300461603021402,0.833616298811545,0.8212765957446808,0.8337552742616033,0.8299578320429601,0.004570981927171908,103
12.368211030960083,1.3092524686756535,0.014409399032592774,0.012870952410515857,relu,"(36, 18)",invscaling,0.001,500,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.829045643153527,0.8234800838574423,0.8443163097199341,0.8511326860841424,0.8430458430458431,0.8382041131721778,0.010282255634749084,49
12.211899375915527,1.2462940566209237,0.0044060230255126955,0.0004945492259342144,relu,"(36, 18)",invscaling,0.001,1000,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'max_iter': 1000, 'solver': 'adam'}",0.829045643153527,0.8234800838574423,0.8443163097199341,0.8511326860841424,0.8430458430458431,0.8382041131721778,0.010282255634749084,49
7.715496444702149,0.17052840514506823,0.004203128814697266,0.0004001619420355638,relu,"(36, 18)",adaptive,0.0005,200,adam,"{'activation': 'relu', 'hidden_layer_sizes': (36, 18), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'max_iter': 200, 'solver': 'adam'}",0.8206635867282654,0.8175061932287366,0.8275862068965517,0.8179530201342282,0.8259783513738551,0.8219374716723274,0.004132112872379265,118
