mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.77080225944519,1.1089494838614589,0.005652856826782226,0.00680225870048169,10,0.001,500,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5810055865921787,0.594059405940594,0.6474622770919068,0.6164021164021165,0.6297872340425532,0.6137433240138699,0.02391928136403005,8
7.323416709899902,2.2414725962222986,0.0026097774505615236,0.00048825643893624917,36,0.001,500,adam,"{'hidden_layer_sizes': 36, 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5816618911174786,0.6028571428571429,0.6367461430575034,0.6132971506105834,0.6452554744525548,0.6159635604190525,0.023001845179543772,4
13.140589046478272,3.5750640039589245,0.003606224060058594,0.00048634233559295123,50,0.001,500,adam,"{'hidden_layer_sizes': 50, 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5820256776034237,0.5938864628820961,0.6364883401920439,0.6002844950213371,0.6619718309859154,0.6149313613369632,0.029724439735569798,6
16.728924083709718,7.320034337300865,0.005200719833374024,0.0019409220981947588,100,0.001,500,adam,"{'hidden_layer_sizes': 100, 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5988538681948423,0.5904486251808972,0.6512261580381472,0.6090425531914894,0.6601941747572816,0.6219530758725316,0.028326949669897235,2
22.968561458587647,4.483074070096439,0.007609510421752929,0.0008026292198768381,200,0.001,500,adam,"{'hidden_layer_sizes': 200, 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5978260869565217,0.6311688311688312,0.6259946949602123,0.6172185430463576,0.6448863636363636,0.6234189039536573,0.015626801679218986,1
42.57877225875855,3.3561852895230277,0.015008163452148438,0.0008952853317816002,500,0.001,500,adam,"{'hidden_layer_sizes': 500, 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5739385065885798,0.6106666666666667,0.6237113402061857,0.6049046321525886,0.6623207301173403,0.6151083751462721,0.028711742169686756,5
4.981549072265625,0.7650965748350987,0.0028020381927490235,0.0007484944267496301,"(10, 10)",0.001,500,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5852981969486825,0.5889212827988338,0.6282578875171467,0.625668449197861,0.6463768115942028,0.6149045256113453,0.023817400001200664,7
10.38008885383606,5.602775177904801,0.004811286926269531,0.0011646575643388815,"(50, 50)",0.001,500,adam,"{'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5730659025787965,0.6321243523316061,0.5907172995780591,0.6024759284731774,0.6588579795021963,0.6114482924927671,0.03052429560736516,9
20.1155544757843,4.659547440551839,0.007397842407226562,0.0004963955525851534,"(100, 100)",0.001,500,adam,"{'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5507246376811594,0.5487977369165488,0.6036809815950919,0.5813333333333334,0.6175771971496438,0.5804227773351555,0.027583860388860522,13
38.286674404144286,8.052441953803632,0.014409780502319336,0.0013566564036040962,"(200, 200)",0.001,500,adam,"{'hidden_layer_sizes': (200, 200), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5663265306122449,0.5432756324900133,0.5956907477820025,0.5879458794587946,0.6601466992665036,0.5906770979219117,0.03923893679391289,11
138.4896586418152,29.495075829419683,0.038427543640136716,0.0023332053369359384,"(500, 500)",0.001,500,adam,"{'hidden_layer_sizes': (500, 500), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5519125683060109,0.5891472868217055,0.6183206106870229,0.5561497326203209,0.6192468619246861,0.5869554120719493,0.029011406440756733,12
13.634720754623412,3.6420733483180454,0.005003833770751953,0.0010960828370365952,"(72, 36)",0.001,500,adam,"{'hidden_layer_sizes': (72, 36), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.5989583333333335,0.5782792665726375,0.6347941567065073,0.5857740585774058,0.6388888888888888,0.6073389408157546,0.02501572104845132,10
6.550473356246949,1.1787702233102995,0.003197765350341797,0.00039280433309903383,"(36, 18)",0.001,500,adam,"{'hidden_layer_sizes': (36, 18), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",0.6029216467463479,0.6076618229854689,0.6028985507246376,0.6185044359949303,0.6639566395663956,0.6191886192035561,0.023097582163054704,3
